Year,publications_count,review_publications_count,Term,general_publication,norm_publications_count,norm_review_publications_count
2012,3225,111,Regenerative medicine,241762,1333.956536,45.91292263
2013,4043,89,Regenerative medicine,248897,1624.366706,35.75776325
2014,5765,117,Regenerative medicine,254553,2264.754295,45.96292324
2015,7019,125,Regenerative medicine,259568,2704.108365,48.15693768
2016,7913,163,Regenerative medicine,256486,3085.158644,63.55122697
2017,8837,166,Regenerative medicine,258814,3414.421167,64.13872511
2018,9727,182,Regenerative medicine,265322,3666.111367,68.5958948
2019,10366,229,Regenerative medicine,270751,3828.610051,84.57955834
2020,12197,249,Regenerative medicine,276851,4405.618907,89.94007607
2021,13823,308,Regenerative medicine,267283,5171.671973,115.2336662
2022,13690,296,Regenerative medicine,245193,5583.356784,120.7212278
1976,1,0,Neuroprosthetics,56882,1.758025386,0
1977,1,0,Neuroprosthetics,57988,1.724494723,0
1978,1,0,Neuroprosthetics,60713,1.647093703,0
1979,1,0,Neuroprosthetics,64078,1.560598021,0
1981,1,0,Neuroprosthetics,67283,1.486259531,0
1982,1,0,Neuroprosthetics,71950,1.389854065,0
1987,3,0,Neuroprosthetics,86514,3.467646855,0
1988,1,0,Neuroprosthetics,93174,1.073260781,0
1990,1,0,Neuroprosthetics,105519,0.947696623,0
1992,5,0,Neuroprosthetics,106730,4.684718448,0
1993,1,0,Neuroprosthetics,108658,0.920318798,0
1994,1,0,Neuroprosthetics,111832,0.894198441,0
1995,1,0,Neuroprosthetics,115112,0.86871916,0
1996,3,0,Neuroprosthetics,115939,2.5875676,0
1997,6,0,Neuroprosthetics,117129,5.122557181,0
1998,3,0,Neuroprosthetics,119923,2.501605197,0
1999,6,0,Neuroprosthetics,122451,4.899919151,0
2000,8,0,Neuroprosthetics,130806,6.115927404,0
2001,9,0,Neuroprosthetics,138691,6.489245878,0
2002,7,0,Neuroprosthetics,146196,4.788092697,0
2003,11,0,Neuroprosthetics,154765,7.107550157,0
2004,17,0,Neuroprosthetics,160137,10.61591013,0
2005,17,0,Neuroprosthetics,170885,9.948210785,0
2006,28,1,Neuroprosthetics,180671,15.49778326,0.553492259
2007,27,0,Neuroprosthetics,188551,14.31973312,0
2008,26,0,Neuroprosthetics,196269,13.24712512,0
2009,55,0,Neuroprosthetics,203017,27.09132733,0
2010,41,0,Neuroprosthetics,216728,18.91772175,0
2011,70,0,Neuroprosthetics,232342,30.12800096,0
2012,66,0,Neuroprosthetics,241762,27.29957562,0
2013,83,0,Neuroprosthetics,248897,33.34712753,0
2014,114,2,Neuroprosthetics,254553,44.78438675,0.785690996
2015,142,1,Neuroprosthetics,259568,54.70628121,0.385255501
2016,143,2,Neuroprosthetics,256486,55.75353041,0.779769656
2017,151,3,Neuroprosthetics,258814,58.34305718,1.159133586
2018,148,0,Neuroprosthetics,265322,55.78127709,0
2019,167,4,Neuroprosthetics,270751,61.68028927,1.477372198
2020,191,2,Neuroprosthetics,276851,68.99017883,0.72241025
2021,233,2,Neuroprosthetics,267283,87.1735202,0.74827056
2022,203,0,Neuroprosthetics,245193,82.7919231,0
1959,2,0,MRI,10378,19.27153594,0
1960,2,0,MRI,11378,17.57778168,0
1962,4,0,MRI,8209,48.72700694,0
1963,7,0,MRI,6379,109.7350682,0
1964,29,0,MRI,15246,190.2138266,0
1965,30,0,MRI,20298,147.7978126,0
1969,2,0,MRI,39956,5.005506057,0
1970,2,0,MRI,42052,4.756016361,0
1972,1,0,MRI,48950,2.042900919,0
1973,3,0,MRI,52179,5.74943943,0
1975,5,0,MRI,56626,8.829866139,0
1976,9,0,MRI,56882,15.82222847,0
1977,11,0,MRI,57988,18.96944195,0
1978,10,0,MRI,60713,16.47093703,0
1979,12,0,MRI,64078,18.72717625,0
1980,30,0,MRI,65542,45.77217662,0
1981,51,1,MRI,67283,75.79923606,1.486259531
1982,118,0,MRI,71950,164.0027797,0
1983,227,0,MRI,75288,301.5088726,0
1984,531,2,MRI,78182,679.184467,2.558133586
1985,958,2,MRI,80753,1186.333635,2.476688173
1986,1466,5,MRI,82999,1766.286341,6.024168966
1987,2239,6,MRI,86514,2588.020436,6.93529371
1988,2998,10,MRI,93174,3217.635821,10.73260781
1989,3888,19,MRI,100244,3878.536371,18.95375284
1990,4487,24,MRI,105519,4252.314749,22.74471896
1991,5365,38,MRI,105693,5076.022064,35.95318517
1992,5942,60,MRI,106730,5567.319404,56.21662138
1993,6662,73,MRI,108658,6131.163835,67.18327229
1994,7324,68,MRI,111832,6549.109378,60.80549396
1995,7992,73,MRI,115112,6942.80353,63.41649871
1996,8937,92,MRI,115939,7708.363881,79.35207307
1997,9760,94,MRI,117129,8332.693014,80.25339583
1998,10696,98,MRI,119923,8919.056395,81.71910309
1999,11681,100,MRI,122451,9539.325934,81.66531919
2000,12493,127,MRI,130806,9550.785132,97.09034754
2001,13224,140,MRI,138691,9534.865276,100.9438248
2002,14138,166,MRI,146196,9670.579222,113.5461983
2003,15239,180,MRI,154765,9846.541531,116.3053662
2004,17068,210,MRI,160137,10658.37377,131.1377133
2005,19103,211,MRI,170885,11178.86298,123.4748515
2006,21245,232,MRI,180671,11758.94305,128.4102042
2007,23511,229,MRI,188551,12469.30539,121.4525513
2008,25693,237,MRI,196269,13090.70714,120.7526405
2009,27835,258,MRI,203017,13710.67448,127.0829536
2010,30225,281,MRI,216728,13946.05219,129.6556052
2011,33324,302,MRI,232342,14342.65006,129.9808042
2012,35909,326,MRI,241762,14853.03728,134.8433583
2013,38468,389,MRI,248897,15455.38918,156.2895495
2014,39689,454,MRI,254553,15591.64496,178.351856
2015,41347,417,MRI,259568,15929.15922,160.6515441
2016,41924,466,MRI,256486,16345.53153,181.6863299
2017,43242,469,MRI,258814,16707.75151,181.2112173
2018,44348,569,MRI,265322,16714.7843,214.4563964
2019,44930,528,MRI,270751,16594.58321,195.0131301
2020,48355,579,MRI,276851,17466.07381,209.1377672
2021,52009,593,MRI,267283,19458.40177,221.8622209
2022,49146,548,MRI,245193,20043.80223,223.4974082
1976,1,0,lncRNA,56882,1.758025386,0
1977,2,0,lncRNA,57988,3.448989446,0
1978,3,0,lncRNA,60713,4.941281109,0
1979,4,0,lncRNA,64078,6.242392085,0
1980,1,0,lncRNA,65542,1.525739221,0
1981,9,0,lncRNA,67283,13.37633578,0
1982,6,0,lncRNA,71950,8.339124392,0
1983,17,0,lncRNA,75288,22.57995962,0
1984,22,0,lncRNA,78182,28.13946944,0
1985,28,0,lncRNA,80753,34.67363442,0
1986,23,0,lncRNA,82999,27.71117724,0
1987,14,0,lncRNA,86514,16.18235199,0
1988,25,0,lncRNA,93174,26.83151952,0
1989,44,0,lncRNA,100244,43.89290132,0
1990,26,0,lncRNA,105519,24.64011221,0
1991,20,0,lncRNA,105693,18.92272904,0
1992,38,1,lncRNA,106730,35.60386021,0.93694369
1993,35,1,lncRNA,108658,32.21115795,0.920318798
1994,44,0,lncRNA,111832,39.34473138,0
1995,58,1,lncRNA,115112,50.38571131,0.86871916
1996,76,0,lncRNA,115939,65.55171254,0
1997,96,1,lncRNA,117129,81.96091489,0.85375953
1998,97,1,lncRNA,119923,80.88523469,0.833868399
1999,89,1,lncRNA,122451,72.68213408,0.816653192
2000,124,0,lncRNA,130806,94.79687476,0
2001,105,1,lncRNA,138691,75.70786857,0.72102732
2002,119,1,lncRNA,146196,81.39757586,0.684013242
2003,127,2,lncRNA,154765,82.05989726,1.292281847
2004,133,2,lncRNA,160137,83.05388511,1.248930603
2005,128,1,lncRNA,170885,74.90417532,0.58518887
2006,164,2,lncRNA,180671,90.77273054,1.106984519
2007,152,0,lncRNA,188551,80.61479388,0
2008,190,2,lncRNA,196269,96.80591433,1.019009625
2009,223,4,lncRNA,203017,109.8430181,1.970278351
2010,267,5,lncRNA,216728,123.1958953,2.307039238
2011,402,3,lncRNA,232342,173.0208055,1.291200041
2012,592,9,lncRNA,241762,244.8689207,3.722669402
2013,927,22,lncRNA,248897,372.4432195,8.838997658
2014,1418,20,lncRNA,254553,557.0549159,7.856909956
2015,1967,28,lncRNA,259568,757.7975713,10.78715404
2016,2760,34,lncRNA,256486,1076.082125,13.25608415
2017,3714,46,lncRNA,258814,1435.00738,17.77338166
2018,5435,70,lncRNA,265322,2048.454331,26.38303646
2019,7303,81,lncRNA,270751,2697.312291,29.91678701
2020,9090,118,lncRNA,276851,3283.354584,42.62220472
2021,9444,140,lncRNA,267283,3533.333583,52.37893918
2022,8573,133,lncRNA,245193,3496.429343,54.2429841
1951,22,0,lithium,2981,738.0073801,0
1952,17,0,lithium,6698,253.8071066,0
1953,15,0,lithium,8102,185.1394717,0
1954,14,0,lithium,8413,166.4091287,0
1955,25,0,lithium,9064,275.8164166,0
1956,16,0,lithium,9465,169.0438457,0
1957,21,0,lithium,10057,208.8097842,0
1958,18,0,lithium,9778,184.0867253,0
1959,26,0,lithium,10378,250.5299672,0
1960,13,0,lithium,11378,114.2555809,0
1961,24,0,lithium,12059,199.0214777,0
1962,29,0,lithium,8209,353.2708003,0
1963,50,0,lithium,6379,783.8219157,0
1964,91,0,lithium,15246,596.8778696,0
1965,92,0,lithium,20298,453.2466253,0
1966,127,0,lithium,27006,470.2658668,0
1967,176,0,lithium,32598,539.910424,0
1968,294,0,lithium,36388,807.9586677,0
1969,312,0,lithium,39956,780.8589448,0
1970,384,0,lithium,42052,913.1551413,0
1971,456,0,lithium,45217,1008.470266,0
1972,515,0,lithium,48950,1052.093973,0
1973,513,0,lithium,52179,983.1541425,0
1974,556,0,lithium,55868,995.2029784,0
1975,528,0,lithium,56626,932.4338643,0
1976,612,1,lithium,56882,1075.911536,1.758025386
1977,596,0,lithium,57988,1027.798855,0
1978,580,1,lithium,60713,955.3143478,1.647093703
1979,678,1,lithium,64078,1058.085458,1.560598021
1980,690,0,lithium,65542,1052.760062,0
1981,651,1,lithium,67283,967.5549544,1.486259531
1982,672,0,lithium,71950,933.9819319,0
1983,665,1,lithium,75288,883.2748911,1.328232919
1984,688,1,lithium,78182,879.9979535,1.279066793
1985,767,4,lithium,80753,949.8099142,4.953376345
1986,769,2,lithium,82999,926.517187,2.409667586
1987,721,3,lithium,86514,833.3911274,3.467646855
1988,778,1,lithium,93174,834.9968875,1.073260781
1989,787,8,lithium,100244,785.0843941,7.980527513
1990,770,4,lithium,105519,729.7264,3.790786493
1991,781,3,lithium,105693,738.9325689,2.838409355
1992,721,6,lithium,106730,675.5364003,5.621662138
1993,709,6,lithium,108658,652.5060281,5.521912791
1994,719,6,lithium,111832,642.9286787,5.365190643
1995,655,6,lithium,115112,569.0110501,5.212314963
1996,727,5,lithium,115939,627.0538818,4.312612667
1997,640,3,lithium,117129,546.4060993,2.56127859
1998,689,3,lithium,119923,574.5353268,2.501605197
1999,783,5,lithium,122451,639.4394492,4.083265959
2000,839,4,lithium,130806,641.4078865,3.057963702
2001,874,13,lithium,138691,630.1778774,9.373355156
2002,1009,8,lithium,146196,690.1693617,5.47210594
2003,1029,12,lithium,154765,664.8790101,7.75369108
2004,1138,10,lithium,160137,710.6415132,6.244653016
2005,1182,7,lithium,170885,691.693244,4.096322088
2006,1394,8,lithium,180671,771.5682096,4.427938075
2007,1338,8,lithium,188551,709.6223303,4.242883888
2008,1427,5,lithium,196269,727.0633671,2.547524061
2009,1449,8,lithium,203017,713.7333327,3.940556702
2010,1568,10,lithium,216728,723.4875051,4.614078476
2011,1740,10,lithium,232342,748.896024,4.304000138
2012,2022,11,lithium,241762,836.3597257,4.549929269
2013,2405,12,lithium,248897,966.263153,4.82127145
2014,2755,8,lithium,254553,1082.289346,3.142763982
2015,3028,7,lithium,259568,1166.553658,2.69678851
2016,2993,18,lithium,256486,1166.92529,7.017926904
2017,3230,23,lithium,258814,1248.000495,8.886690828
2018,3586,25,lithium,265322,1351.565268,9.422513022
2019,4006,28,lithium,270751,1479.588256,10.34160539
2020,4382,28,lithium,276851,1582.800857,10.11374349
2021,4597,24,lithium,267283,1719.899881,8.979246716
2022,4829,43,lithium,245193,1969.468949,17.53720539
1951,170,0,cholesterol,2981,5702.784301,0
1952,235,0,cholesterol,6698,3508.510003,0
1953,285,0,cholesterol,8102,3517.649963,0
1954,267,0,cholesterol,8413,3173.659812,0
1955,296,0,cholesterol,9064,3265.666372,0
1956,296,0,cholesterol,9465,3127.311146,0
1957,435,0,cholesterol,10057,4325.34553,0
1958,444,0,cholesterol,9778,4540.805891,0
1959,509,0,cholesterol,10378,4904.605897,0
1960,558,0,cholesterol,11378,4904.20109,0
1961,532,0,cholesterol,12059,4411.642756,0
1962,686,0,cholesterol,8209,8356.681691,0
1963,957,1,cholesterol,6379,15002.35147,15.67643831
1964,1250,2,cholesterol,15246,8198.871835,13.11819494
1965,979,0,cholesterol,20298,4823.135284,0
1966,1116,0,cholesterol,27006,4132.415019,0
1967,1345,0,cholesterol,32598,4126.020001,0
1968,1630,1,cholesterol,36388,4479.498736,2.748158734
1969,1633,0,cholesterol,39956,4086.995695,0
1970,1658,1,cholesterol,42052,3942.737563,2.37800818
1971,1882,0,cholesterol,45217,4162.151403,0
1972,2142,2,cholesterol,48950,4375.893769,4.085801839
1973,2187,5,cholesterol,52179,4191.341344,9.582399049
1974,2224,1,cholesterol,55868,3980.811914,1.789933414
1975,2249,1,cholesterol,56626,3971.673789,1.765973228
1976,2311,6,cholesterol,56882,4062.796667,10.54815232
1977,2370,3,cholesterol,57988,4087.052494,5.173484169
1978,2329,6,cholesterol,60713,3836.081235,9.882562219
1979,2401,10,cholesterol,64078,3746.995849,15.60598021
1980,2669,11,cholesterol,65542,4072.19798,16.78313143
1981,2609,8,cholesterol,67283,3877.651115,11.89007625
1982,2768,15,cholesterol,71950,3847.116053,20.84781098
1983,2766,18,cholesterol,75288,3673.892254,23.90819254
1984,2855,21,cholesterol,78182,3651.735694,26.86040265
1985,3021,24,cholesterol,80753,3741.037485,29.72025807
1986,3053,22,cholesterol,82999,3678.357571,26.50634345
1987,3116,27,cholesterol,86514,3601.7292,31.20882169
1988,3443,42,cholesterol,93174,3695.236869,45.0769528
1989,3938,40,cholesterol,100244,3928.414668,39.90263756
1990,4369,51,cholesterol,105519,4140.486547,48.33252779
1991,4450,64,cholesterol,105693,4210.307211,60.55273292
1992,4569,58,cholesterol,106730,4280.895718,54.342734
1993,4491,56,cholesterol,108658,4133.151724,51.53785271
1994,4448,54,cholesterol,111832,3977.394663,48.28671579
1995,4810,53,cholesterol,115112,4178.539162,46.0421155
1996,4619,54,cholesterol,115939,3983.991582,46.5762168
1997,4851,48,cholesterol,117129,4141.58748,40.98045744
1998,4878,83,cholesterol,119923,4067.61005,69.21107711
1999,5155,80,cholesterol,122451,4209.847204,65.33225535
2000,5593,92,cholesterol,130806,4275.797746,70.33316515
2001,6222,151,cholesterol,138691,4486.231983,108.8751253
2002,6306,156,cholesterol,146196,4313.387507,106.7060658
2003,6779,172,cholesterol,154765,4380.189319,111.1362388
2004,7440,193,cholesterol,160137,4646.021844,120.5218032
2005,8155,185,cholesterol,170885,4772.215232,108.2599409
2006,8492,219,cholesterol,180671,4700.256267,121.2148048
2007,9110,196,cholesterol,188551,4831.584028,103.9506553
2008,9459,188,cholesterol,196269,4819.406019,95.78690471
2009,9821,193,cholesterol,203017,4837.525921,95.06593044
2010,10226,193,cholesterol,216728,4718.35665,89.05171459
2011,10474,213,cholesterol,232342,4508.009744,91.67520293
2012,10930,214,cholesterol,241762,4520.975174,88.51680578
2013,11618,254,cholesterol,248897,4667.794308,102.0502457
2014,12287,306,cholesterol,254553,4826.892631,120.2107223
2015,12051,302,cholesterol,259568,4642.714048,116.3471614
2016,11815,324,cholesterol,256486,4606.489243,126.3226843
2017,11810,379,cholesterol,258814,4563.122551,146.4372097
2018,11961,372,cholesterol,265322,4508.10713,140.2069938
2019,12124,376,cholesterol,270751,4477.915132,138.8729866
2020,13103,393,cholesterol,276851,4732.87075,141.953614
2021,13891,405,cholesterol,267283,5197.113172,151.5247883
2022,13984,430,cholesterol,245193,5703.262328,175.3720539
1951,2,0,Orbitofrontal cortex,2981,67.09158001,0
1952,3,0,Orbitofrontal cortex,6698,44.7894894,0
1953,4,0,Orbitofrontal cortex,8102,49.3705258,0
1955,2,0,Orbitofrontal cortex,9064,22.06531333,0
1956,5,0,Orbitofrontal cortex,9465,52.8262018,0
1958,2,0,Orbitofrontal cortex,9778,20.45408059,0
1959,3,0,Orbitofrontal cortex,10378,28.90730391,0
1960,4,0,Orbitofrontal cortex,11378,35.15556337,0
1963,5,0,Orbitofrontal cortex,6379,78.38219157,0
1964,7,0,Orbitofrontal cortex,15246,45.91368228,0
1965,7,0,Orbitofrontal cortex,20298,34.48615627,0
1966,2,0,Orbitofrontal cortex,27006,7.405761683,0
1967,7,0,Orbitofrontal cortex,32598,21.47371004,0
1968,2,0,Orbitofrontal cortex,36388,5.496317467,0
1969,7,0,Orbitofrontal cortex,39956,17.5192712,0
1970,6,0,Orbitofrontal cortex,42052,14.26804908,0
1971,14,0,Orbitofrontal cortex,45217,30.9618064,0
1972,18,0,Orbitofrontal cortex,48950,36.77221655,0
1973,13,0,Orbitofrontal cortex,52179,24.91423753,0
1974,9,0,Orbitofrontal cortex,55868,16.10940073,0
1975,32,0,Orbitofrontal cortex,56626,56.51114329,0
1976,35,0,Orbitofrontal cortex,56882,61.53088851,0
1977,35,0,Orbitofrontal cortex,57988,60.35731531,0
1978,37,0,Orbitofrontal cortex,60713,60.94246702,0
1979,34,0,Orbitofrontal cortex,64078,53.06033272,0
1980,37,0,Orbitofrontal cortex,65542,56.45235116,0
1981,56,0,Orbitofrontal cortex,67283,83.23053372,0
1982,65,0,Orbitofrontal cortex,71950,90.34051425,0
1983,70,1,Orbitofrontal cortex,75288,92.97630432,1.328232919
1984,80,0,Orbitofrontal cortex,78182,102.3253434,0
1985,114,0,Orbitofrontal cortex,80753,141.1712258,0
1986,123,0,Orbitofrontal cortex,82999,148.1945566,0
1987,138,2,Orbitofrontal cortex,86514,159.5117553,2.31176457
1988,132,0,Orbitofrontal cortex,93174,141.6704231,0
1989,201,2,Orbitofrontal cortex,100244,200.5107538,1.995131878
1990,193,3,Orbitofrontal cortex,105519,182.9054483,2.84308987
1991,200,1,Orbitofrontal cortex,105693,189.2272904,0.946136452
1992,250,1,Orbitofrontal cortex,106730,234.2359224,0.93694369
1993,264,0,Orbitofrontal cortex,108658,242.9641628,0
1994,325,4,Orbitofrontal cortex,111832,290.6144932,3.576793762
1995,398,0,Orbitofrontal cortex,115112,345.7502259,0
1996,473,2,Orbitofrontal cortex,115939,407.9731583,1.725045067
1997,549,2,Orbitofrontal cortex,117129,468.713982,1.70751906
1998,647,3,Orbitofrontal cortex,119923,539.5128541,2.501605197
1999,731,4,Orbitofrontal cortex,122451,596.9734833,3.266612768
2000,922,9,Orbitofrontal cortex,130806,704.8606333,6.880418329
2001,951,3,Orbitofrontal cortex,138691,685.6969811,2.163081959
2002,1055,5,Orbitofrontal cortex,146196,721.6339708,3.420066212
2003,1209,6,Orbitofrontal cortex,154765,781.1843763,3.87684554
2004,1522,13,Orbitofrontal cortex,160137,950.436189,8.118048921
2005,1767,8,Orbitofrontal cortex,170885,1034.028733,4.681510958
2006,2027,10,Orbitofrontal cortex,180671,1121.92881,5.534922594
2007,2471,14,Orbitofrontal cortex,188551,1310.520761,7.425046804
2008,2564,15,Orbitofrontal cortex,196269,1306.370339,7.642572184
2009,2731,6,Orbitofrontal cortex,203017,1345.207544,2.955417527
2010,3049,17,Orbitofrontal cortex,216728,1406.832527,7.84393341
2011,3370,6,Orbitofrontal cortex,232342,1450.448046,2.582400083
2012,3759,13,Orbitofrontal cortex,241762,1554.83492,5.377189136
2013,4318,29,Orbitofrontal cortex,248897,1734.854177,11.651406
2014,4508,10,Orbitofrontal cortex,254553,1770.947504,3.928454978
2015,4717,21,Orbitofrontal cortex,259568,1817.2502,8.09036553
2016,4595,15,Orbitofrontal cortex,256486,1791.520785,5.84827242
2017,4723,23,Orbitofrontal cortex,258814,1824.862643,8.886690828
2018,4928,24,Orbitofrontal cortex,265322,1857.365767,9.045612501
2019,4957,30,Orbitofrontal cortex,270751,1830.833496,11.08029149
2020,5163,26,Orbitofrontal cortex,276851,1864.902059,9.391333244
2021,5300,33,Orbitofrontal cortex,267283,1982.916983,12.34646423
2022,4812,24,Orbitofrontal cortex,245193,1962.535635,9.788207657
1951,10,0,Body implant,2981,335.4579,0
1952,6,0,Body implant,6698,89.5789788,0
1953,2,0,Body implant,8102,24.6852629,0
1954,6,0,Body implant,8413,71.31819803,0
1955,3,0,Body implant,9064,33.09796999,0
1956,4,0,Body implant,9465,42.26096144,0
1957,7,0,Body implant,10057,69.60326141,0
1958,3,0,Body implant,9778,30.68112088,0
1959,2,0,Body implant,10378,19.27153594,0
1960,3,0,Body implant,11378,26.36667253,0
1961,13,0,Body implant,12059,107.8033004,0
1962,5,0,Body implant,8209,60.90875868,0
1963,13,0,Body implant,6379,203.7936981,0
1964,16,0,Body implant,15246,104.9455595,0
1965,14,0,Body implant,20298,68.97231254,0
1966,15,0,Body implant,27006,55.54321262,0
1967,25,0,Body implant,32598,76.69182158,0
1968,30,0,Body implant,36388,82.44476201,0
1969,32,0,Body implant,39956,80.08809691,0
1970,44,0,Body implant,42052,104.6323599,0
1971,57,0,Body implant,45217,126.0587832,0
1972,58,0,Body implant,48950,118.4882533,0
1973,64,0,Body implant,52179,122.6547078,0
1974,66,1,Body implant,55868,118.1356054,1.789933414
1975,143,0,Body implant,56626,252.5341716,0
1976,172,3,Body implant,56882,302.3803664,5.274076158
1977,165,0,Body implant,57988,284.5416293,0
1978,143,0,Body implant,60713,235.5343996,0
1979,148,0,Body implant,64078,230.9685071,0
1980,162,0,Body implant,65542,247.1697537,0
1981,171,0,Body implant,67283,254.1503797,0
1982,178,0,Body implant,71950,247.3940236,0
1983,270,0,Body implant,75288,358.6228881,0
1984,281,1,Body implant,78182,359.4177688,1.279066793
1985,282,2,Body implant,80753,349.2130323,2.476688173
1986,288,2,Body implant,82999,346.9921324,2.409667586
1987,291,1,Body implant,86514,336.3617449,1.155882285
1988,330,0,Body implant,93174,354.1760577,0
1989,343,0,Body implant,100244,342.1651171,0
1990,377,5,Body implant,105519,357.281627,4.738483117
1991,409,0,Body implant,105693,386.9698088,0
1992,414,4,Body implant,106730,387.8946875,3.747774759
1993,436,2,Body implant,108658,401.2589961,1.840637597
1994,438,2,Body implant,111832,391.6589169,1.788396881
1995,516,2,Body implant,115112,448.2590868,1.737438321
1996,511,3,Body implant,115939,440.7490146,2.5875676
1997,531,6,Body implant,117129,453.3463105,5.122557181
1998,572,3,Body implant,119923,476.9727242,2.501605197
1999,572,6,Body implant,122451,467.1256258,4.899919151
2000,617,3,Body implant,130806,471.690901,2.293472776
2001,696,6,Body implant,138691,501.8350145,4.326163918
2002,721,9,Body implant,146196,493.1735478,6.156119182
2003,746,6,Body implant,154765,482.0211288,3.87684554
2004,808,10,Body implant,160137,504.5679637,6.244653016
2005,957,13,Body implant,170885,560.0257483,7.607455306
2006,925,18,Body implant,180671,511.98034,9.962860669
2007,1093,19,Body implant,188551,579.6840112,10.07684923
2008,1136,12,Body implant,196269,578.7974667,6.114057747
2009,1243,19,Body implant,203017,612.2639976,9.358822168
2010,1283,14,Body implant,216728,591.9862685,6.459709867
2011,1347,15,Body implant,232342,579.7488186,6.456000207
2012,1486,17,Body implant,241762,614.6540813,7.031708871
2013,1586,15,Body implant,248897,637.2113766,6.026589312
2014,1699,25,Body implant,254553,667.4445008,9.821137445
2015,1752,25,Body implant,259568,674.9676385,9.631387536
2016,1777,37,Body implant,256486,692.8253394,14.42573864
2017,1774,32,Body implant,258814,685.4343274,12.36409159
2018,1860,33,Body implant,265322,701.0349688,12.43771719
2019,2013,42,Body implant,270751,743.4875587,15.51240808
2020,2146,35,Body implant,276851,775.1461978,12.64217937
2021,2164,39,Body implant,267283,809.6287456,14.59127591
2022,2175,34,Body implant,245193,887.0563189,13.86662751
1968,6,0,BPM,36388,16.4889524,0
1969,3,0,BPM,39956,7.508259085,0
1970,5,0,BPM,42052,11.8900409,0
1971,2,0,BPM,45217,4.4231152,0
1973,1,0,BPM,52179,1.91647981,0
1974,3,0,BPM,55868,5.369800243,0
1975,19,0,BPM,56626,33.55349133,0
1976,16,0,BPM,56882,28.12840617,0
1977,15,0,BPM,57988,25.86742085,0
1978,10,0,BPM,60713,16.47093703,0
1979,8,0,BPM,64078,12.48478417,0
1980,26,0,BPM,65542,39.66921974,0
1981,38,0,BPM,67283,56.47786216,0
1982,41,0,BPM,71950,56.98401668,0
1983,71,0,BPM,75288,94.30453724,0
1984,75,0,BPM,78182,95.93000947,0
1985,84,0,BPM,80753,104.0209032,0
1986,88,1,BPM,82999,106.0253738,1.204833793
1987,86,0,BPM,86514,99.40587651,0
1988,88,0,BPM,93174,94.44694872,0
1989,89,0,BPM,100244,88.78336858,0
1990,96,1,BPM,105519,90.97887584,0.947696623
1991,116,0,BPM,105693,109.7518284,0
1992,134,0,BPM,106730,125.5504544,0
1993,100,0,BPM,108658,92.03187984,0
1994,116,2,BPM,111832,103.7270191,1.788396881
1995,136,1,BPM,115112,118.1458058,0.86871916
1996,166,0,BPM,115939,143.1787405,0
1997,177,0,BPM,117129,151.1154368,0
1998,186,0,BPM,119923,155.0995222,0
1999,228,1,BPM,122451,186.1969278,0.816653192
2000,193,0,BPM,130806,147.5467486,0
2001,232,1,BPM,138691,167.2783382,0.72102732
2002,195,0,BPM,146196,133.3825823,0
2003,233,1,BPM,154765,150.5508351,0.646140923
2004,264,1,BPM,160137,164.8588396,0.624465302
2005,321,0,BPM,170885,187.8456272,0
2006,346,0,BPM,180671,191.5083218,0
2007,369,1,BPM,188551,195.7030193,0.530360486
2008,399,1,BPM,196269,203.2924201,0.509504812
2009,437,3,BPM,203017,215.2529099,1.477708763
2010,430,2,BPM,216728,198.4053745,0.922815695
2011,497,2,BPM,232342,213.9088068,0.860800028
2012,460,1,BPM,241762,190.2697694,0.413629934
2013,545,5,BPM,248897,218.9660783,2.008863104
2014,611,4,BPM,254553,240.0285992,1.571381991
2015,630,0,BPM,259568,242.7109659,0
2016,625,2,BPM,256486,243.6780175,0.779769656
2017,658,5,BPM,258814,254.2366333,1.93188931
2018,685,3,BPM,265322,258.1768568,1.130701563
2019,714,2,BPM,270751,263.7109374,0.738686099
2020,823,5,BPM,276851,297.2718177,1.806025624
2021,986,6,BPM,267283,368.8973859,2.244811679
2022,890,5,BPM,245193,362.9793673,2.039209929
1966,4,0,Tissue engineering,27006,14.81152337,0
1968,5,0,Tissue engineering,36388,13.74079367,0
1970,9,0,Tissue engineering,42052,21.40207362,0
1971,7,0,Tissue engineering,45217,15.4809032,0
1972,4,0,Tissue engineering,48950,8.171603677,0
1973,6,0,Tissue engineering,52179,11.49887886,0
1974,5,0,Tissue engineering,55868,8.949667072,0
1975,7,0,Tissue engineering,56626,12.36181259,0
1976,8,0,Tissue engineering,56882,14.06420309,0
1977,6,0,Tissue engineering,57988,10.34696834,0
1978,7,0,Tissue engineering,60713,11.52965592,0
1979,8,0,Tissue engineering,64078,12.48478417,0
1980,4,0,Tissue engineering,65542,6.102956883,0
1981,12,0,Tissue engineering,67283,17.83511437,0
1982,10,1,Tissue engineering,71950,13.89854065,1.389854065
1983,26,0,Tissue engineering,75288,34.53405589,0
1984,27,1,Tissue engineering,78182,34.53480341,1.279066793
1985,39,1,Tissue engineering,80753,48.29541937,1.238344086
1986,33,0,Tissue engineering,82999,39.75951517,0
1987,72,2,Tissue engineering,86514,83.22352452,2.31176457
1988,129,0,Tissue engineering,93174,138.4506407,0
1989,136,2,Tissue engineering,100244,135.6689677,1.995131878
1990,204,4,Tissue engineering,105519,193.3301112,3.790786493
1991,222,2,Tissue engineering,105693,210.0422923,1.892272904
